brandSKUId,label,facets_jsonb,categoryLabel,normalized_name,core_identity,brand_extracted,categories_parsed,primary_category,cluster_id
59ffc845-7816-4529-a51d-d079c99767f1,CORNITOS CHEESE AND HERBS X 18 BAKED FRIED CORN CHIPS 990 Grams,"{""tags"": [""snack"", ""corn chips"", ""cheese flavour"", ""herbs"", ""baked chips"", ""crispy snack""], ""color"": ""Brown"", ""scent"": ""Cheesy"", ""shape"": ""Flat"", ""flavour"": ""Cheese and Herbs"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""990 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""❌ resealability""], ""productType"": ""Chips"", ""seasonalUse"": ""Year-round"", ""packQuantity"": ""18 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Corn"", ""certifications"": ""FSSAI"", ""specialFeature"": ""Baked"", ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Ready to eat"", ""packagingMaterial"": ""Cardboard"", ""targetDemographic"": ""All ages"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,cheese and herbs x baked fried chips rams,cheese and herbs x baked fried chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,58
5a1e24f8-1128-41dc-82a7-b4f9fe1a4951,CORNITOS Peri Nachos Retail Can BAKED AND FRIED CORN CHIPS Cans 50 Grams,"{""tags"": [""snack"", ""nachos"", ""crispy"", ""Peri Peri"", ""Cornitos"", ""chips""], ""scent"": ""Savory"", ""flavour"": ""Peri Peri"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""50 g"", ""fatContent"": ""Low"", ""glutenFree"": ""N/A"", ""packetSize"": ""Single-Use"", ""properties"": [""non gmo"", ""vegetarian""], ""productType"": ""Chips"", ""seasonalUse"": ""Anytime Snack"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""sugarContent"": ""Minimal"", ""certification"": ""None"", ""keyIngredient"": ""Corn"", ""packagingType"": ""Can"", ""caloricContent"": ""High"", ""specialFeature"": ""Baked and Fried"", ""applicationMethod"": ""Ready-to-eat"", ""targetDemographic"": ""Snack Lovers""}",Sweets/Snacks,peri nachos retail baked and fried chips cans rams,peri nachos retail baked and fried chips cans rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,-1
5b065e22-a1af-4b28-aba4-d9950b3c5246,CORNITOS Sour Cream And Chives Nacho Crisps Baked Fried Corn Chips 150 Grams,"{""tags"": [""snack"", ""nacho crisps"", ""sour cream"", ""chives"", ""crispy snacks""], ""scent"": ""Savory"", ""flavour"": ""Sour Cream & Chives"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""150 g"", ""packetSize"": ""Single-Use"", ""productType"": ""Chips"", ""seasonalUse"": ""Year-Round"", ""servingSize"": ""30 g"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Corn"", ""packagingType"": ""Bag"", ""resealability"": ""Resealable"", ""caloricContent"": ""132 Calories"", ""certifications"": ""FSSAI Approved"", ""specialFeature"": ""Baked"", ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Snack"", ""nutritionalClaims"": ""Low Fat"", ""targetDemographic"": ""General"", ""allergenInformation"": ""None""}",Sweets/Snacks,sour cream and chives nacho crisps baked fried chips rams,sour cream and chives nacho crisps baked fried chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,-1
5b2bdbe6-01c2-46a8-9b04-1bc7451b0b5d,CORNITOS Pumpkin Seeds Salted X 10 Roasted 2700 Grams,"{""tags"": [""healthy snack"", ""pumpkin seeds"", ""roasted seeds"", ""salted seeds"", ""CORNITOS"", ""dry fruits"", ""high protein"", ""snack food"", ""bulk packaging"", ""affordable snacks""], ""type"": ""Pumpkin Seeds"", ""texture"": ""Crunchy"", ""packSize"": ""N/A"", ""netWeight"": ""2700 Grams"", ""shelfLife"": ""N/A"", ""packetSize"": ""Multi-Use"", ""properties"": [""resealability""], ""visibility"": ""Prominent branding"", ""colorScheme"": ""Brown and purple"", ""seasonalUse"": ""Year-round"", ""allergenInfo"": ""N/A"", ""biodiversity"": ""N/A"", ""priceSegment"": ""Affordable"", ""productBrand"": ""CORNITOS"", ""sourceRegion"": ""N/A"", ""varietyGrade"": ""N/A"", ""certification"": ""N/A"", ""countryOfOrigin"": ""N/A"", ""flavorSeasoning"": ""Salted"", ""preparationType"": ""Roasted"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Cardboard"", ""servingSuggestion"": ""Snack on its own or add to salads"", ""targetDemographic"": ""Health-conscious consumers""}",Dry Fruits/Seeds,pumpkin seeds salted x roasted,pumpkin seeds salted x roasted | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,10
5bea44a0-bf85-4023-b6a1-02cf818786b8,CORNITOS Peanut Salted 10 Grams,"{""tags"": [""peanuts"", ""snack"", ""salted"", ""dry fruits"", ""healthy snack"", ""CORNITOS""], ""type"": ""Peanut"", ""scent"": ""Nutty"", ""texture"": ""Crunchy"", ""packSize"": ""N/A"", ""netWeight"": ""10 Grams"", ""shelfLife"": ""6 months"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ organic"", ""vegan friendly""], ""dietaryInfo"": ""Gluten-Free"", ""seasonalUse"": ""Any"", ""priceSegment"": ""Affordable"", ""productBrand"": ""CORNITOS"", ""sourceRegion"": ""N/A"", ""tasteProfile"": ""Savory"", ""varietyGrade"": ""N/A"", ""certifications"": ""N/A"", ""flavorSeasoning"": ""N/A"", ""preparationType"": ""Salted"", ""applicationMethod"": ""Snacking"", ""targetDemographic"": ""General"", ""servingSuggestions"": ""With beverages"", ""storageInstructions"": ""Store in a cool, dry place""}",Dry Fruits/Seeds,peanut salted,peanut salted | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,32
5ce757df-dc0f-4944-9d90-96af57713a86,CORNITOS Thai Sweet Chilli Nacho Crisps Baked And Fried Corn Chips 70 Grams,"{""tags"": [""snacks"", ""crisps"", ""Thai flavor"", ""gluten free"", ""snacking"", ""party food""], ""scent"": ""Spicy"", ""flavour"": ""Sweet Chilli"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""70 g"", ""occasions"": ""Party"", ""crispiness"": ""Light"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealable"", ""vegan friendly""], ""productType"": ""Chips"", ""seasonalUse"": ""Any Season"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Corn"", ""specialFeature"": ""Gluten Free"", ""spicinessLevel"": ""Medium"", ""storageCondition"": ""Cool and Dry"", ""applicationMethod"": ""Ready to Eat"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Snacking"", ""targetDemographic"": ""All Ages""}",Sweets/Snacks,thai sweet chilli nacho crisps baked and fried chips rams,thai sweet chilli nacho crisps baked and fried chips rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,45
5cff1b04-0055-4ab3-aac9-7602c04f9ba3,CORNITOS Cheese Dip Jalapeno 330 Grams,"{""tags"": [""Cheese Dip"", ""Jalapeno"", ""Sauce"", ""Snack""], ""color"": ""Yellow"", ""scent"": ""Cheesy"", ""labels"": ""N/A"", ""origin"": ""Product of India"", ""texture"": ""Creamy"", ""packSize"": ""N/A"", ""brandName"": ""CORNITOS"", ""netWeight"": ""330 Grams"", ""packetSize"": ""N/A"", ""spiceLevel"": ""Medium"", ""productType"": ""Dip"", ""seasonalUse"": ""N/A"", ""priceSegment"": ""N/A"", ""containerType"": ""Jar"", ""cuisineOrUsage"": ""N/A"", ""expirationDate"": ""N/A"", ""flavourProfile"": ""N/A"", ""mainIngredient"": ""Cheese"", ""applicationMethod"": ""Dipping"", ""dietaryAttributes"": ""N/A"", ""manufacturingDate"": ""N/A"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Refrigerate after opening"", ""servingsPerContainer"": ""N/A""}",Sauces/Spreads/Dips/Condiments,cheese dip jalapeno,cheese dip jalapeno | sauces spreads dips condiments,CORNITOS,"Sauces, Spreads, Dips, Condiments",Sauces,4
5d589617-70fc-45af-8e74-94f787131bd4,Cornitos Fusion Pack 620 Grams,"{""tags"": [""snack"", ""cornitos"", ""nachos"", ""fiesta"", ""crispy"", ""savory""], ""color"": ""Blue"", ""scent"": ""Savory"", ""flavour"": ""N/A"", ""texture"": ""Crispy"", ""brandName"": ""Cornitos"", ""netWeight"": ""620 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""❌ resealability""], ""productType"": ""Nachos"", ""seasonalUse"": ""N/A"", ""allergenInfo"": ""Contains Corn"", ""brandFeature"": ""Gift Pack"", ""packQuantity"": ""1 Each"", ""packageShape"": ""Box"", ""priceSegment"": ""Premium"", ""keyIngredient"": ""N/A"", ""specialFeature"": ""N/A"", ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Cardboard"", ""servingSuggestion"": ""Share with friends"", ""targetDemographic"": ""All Ages"", ""nutritionalInformation"": ""N/A""}",Sweets/Snacks,fusion rams,fusion rams | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,-1
611ba891-7204-416c-acd7-c62acf322fec,CORNITOS Party Mix Nuts 200 Grams,"{""tags"": [""Cornitos"", ""Party Mix"", ""Nuts"", ""Snack"", ""Crunchy"", ""FSSAI""], ""type"": ""Nuts"", ""scent"": ""Nutty"", ""texture"": ""Crunchy"", ""benefits"": ""Rich in Protein"", ""features"": ""Party Mix"", ""packSize"": null, ""netWeight"": ""200 Grams"", ""shelfLife"": ""6 Months"", ""packetSize"": ""Single-Use"", ""seasonalUse"": ""Anytime"", ""allergenInfo"": ""Contains Nuts"", ""priceSegment"": ""Affordable"", ""productBrand"": ""CORNITOS"", ""sourceRegion"": null, ""varietyGrade"": null, ""packagingType"": ""Resealable"", ""certifications"": ""FSSAI Approved"", ""flavorSeasoning"": null, ""preparationType"": null, ""storageCondition"": ""Cool and Dry"", ""applicationMethod"": ""Snack"", ""servingSuggestion"": ""Great for Parties"", ""targetDemographic"": ""General""}",Dry Fruits/Seeds,party mix nuts,party mix nuts | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,30
628c46d0-b852-4f2b-9e8b-4f54a64f7705,CORNITOS Lebanese Almonds 200 Grams,"{""tags"": [""almonds"", ""snack"", ""healthy"", ""CORNITOS"", ""dry fruits"", ""premium""], ""type"": ""Almonds"", ""scent"": ""Nutty"", ""texture"": ""Crunchy"", ""dietType"": ""Gluten-Free"", ""packSize"": ""N/A"", ""netWeight"": ""200 Grams"", ""packetSize"": ""Single-Use"", ""seasonalUse"": ""Year-round"", ""allergenInfo"": ""Contains Nuts"", ""priceSegment"": ""Premium"", ""productBrand"": ""CORNITOS"", ""sourceRegion"": ""N/A"", ""varietyGrade"": ""N/A"", ""certification"": ""N/A"", ""harvestSeason"": ""N/A"", ""packagingType"": ""Resealable bag"", ""flavorSeasoning"": ""N/A"", ""preparationType"": ""N/A"", ""crunchinessLevel"": ""Crispy"", ""applicationMethod"": ""Snacking"", ""servingSuggestion"": ""Great for snacking or salads"", ""targetDemographic"": ""Health-conscious consumers"", ""storageInstruction"": ""Store in a cool, dry place"", ""sustainabilityClaim"": ""N/A""}",Dry Fruits/Seeds,lebanese almonds,lebanese almonds | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,-1
62d5364b-cc42-4ec8-bad7-a4792262dcca,CORNITOS Shami Kebab Wrap It Roll Kit 270 Grams,"{""tags"": [""CORNITOS"", ""Shami Kebab"", ""Wrap Kit"", ""DIY"", ""Snacks"", ""Indian Cuisine"", ""Family Meal"", ""Tortilla""], ""flavour"": ""N/A"", ""texture"": ""Soft"", ""dishType"": ""Kebab"", ""mealType"": ""Snack"", ""wrapType"": ""Tortilla Wraps"", ""brandName"": ""CORNITOS"", ""netWeight"": ""270 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""dipping sauce included""], ""cuisineType"": ""Indian"", ""productType"": ""Wrap Kit"", ""seasonalUse"": ""Any Season"", ""servingSize"": ""Serves 6"", ""allergenInfo"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""dietaryClaims"": ""N/A"", ""keyIngredient"": ""N/A"", ""packagingType"": ""Box"", ""certifications"": ""N/A"", ""specialFeature"": ""N/A"", ""preparationMethod"": ""DIY"", ""targetDemographic"": ""Families"", ""sustainabilityClaims"": ""N/A""}",Sweets/Snacks,shami kebab wrap it roll kit rams,shami kebab wrap it roll kit rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,3
63f4c0b5-e1e4-4449-9907-a43d5fa1b25f,CORNITOS Nuts And Raisins X 6 Natural 240 Grams,"{""tags"": [""Nuts"", ""Raisins"", ""Healthy Snack"", ""Cornitos"", ""Dry Fruits""], ""type"": ""Nuts and Raisins"", ""organic"": ""N/A"", ""texture"": ""Crunchy"", ""packSize"": ""Pack of 6"", ""netWeight"": ""240 Grams"", ""shelfLife"": ""N/A"", ""snackType"": ""Healthy Snack"", ""glutenFree"": ""N/A"", ""packetSize"": ""Multi-Use"", ""properties"": [""vegan"", ""❌ imported""], ""seasonalUse"": ""Anytime"", ""allergenInfo"": ""Contains nuts"", ""priceSegment"": ""Affordable"", ""productBrand"": ""CORNITOS"", ""sourceRegion"": ""N/A"", ""varietyGrade"": ""N/A"", ""flavorSeasoning"": ""N/A"", ""preparationType"": ""N/A"", ""dietaryPreference"": ""Vegetarian"", ""servingSuggestion"": ""N/A"", ""targetDemographic"": ""Adult"", ""storageInstructions"": ""Store in a cool, dry place""}",Dry Fruits/Seeds,nuts and raisins x natural,nuts and raisins x natural | dry fruits seeds,Cornitos,"Dry Fruits, Seeds",Dry Fruits,23
657b42ac-8bdd-4f9f-b10a-858e932ee055,CORNITOS Nacho Chips- Cheese & Herbs 22 Grams,"{""tags"": [""nacho chips"", ""snacks"", ""cheese flavor"", ""herbs"", ""crispy snacks""], ""scent"": ""Savory"", ""flavour"": ""Cheese & Herbs"", ""texture"": ""Crispy"", ""brandName"": ""CORNITOS"", ""netWeight"": ""22 g"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealability""], ""productType"": ""Chips"", ""seasonalUse"": ""Anytime"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""transparency"": ""Opaque"", ""keyIngredient"": ""N/A"", ""caloricContent"": ""N/A"", ""certifications"": ""N/A"", ""expirationDate"": ""N/A"", ""marketingClaim"": ""Only ₹10"", ""specialFeature"": ""N/A"", ""allergenWarning"": ""N/A"", ""countryOfOrigin"": ""N/A"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""N/A"", ""targetDemographic"": ""General""}",Sweets/Snacks,nacho chips cheese herbs rams,nacho chips cheese herbs rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,52
664c3b87-5e64-426f-b9d3-d33df906d6f7,Cornitos Spinach Garlic Taco Shell 80 Grams,"{""tags"": [""Taco Shells"", ""Spinach"", ""Garlic Flavour"", ""Snacks"", ""Vegetarian""], ""color"": ""Green"", ""scent"": ""Garlic"", ""shape"": ""Taco"", ""origin"": ""India"", ""flavour"": ""Spinach Garlic"", ""texture"": ""Crispy"", ""brandName"": ""Cornitos"", ""netWeight"": ""80 g"", ""packetSize"": ""Single-Use"", ""productType"": ""Taco Shells"", ""seasonalUse"": null, ""dietaryClaim"": ""Contains Spinach"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""cookingMethod"": ""No Cooking Required"", ""keyIngredient"": ""Spinach"", ""packagingType"": ""Boxed"", ""specialFeature"": null, ""applicationMethod"": ""Ready to Fill"", ""servingSuggestion"": ""Fill with fillings"", ""targetDemographic"": ""Vegetarians""}",Sweets/Snacks,spinach garlic taco shell rams,spinach garlic taco shell rams | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,-1
668fedb9-3667-412e-a5cd-62c1f10d193b,Cornitos Coated Green Peas Wasabi 150 Grams,"{""tags"": [""snacks"", ""wasabi"", ""cornitos"", ""green peas"", ""healthy snacks"", ""crunchy"", ""vegan"", ""protein source"", ""fiber source"", ""low cholesterol""], ""flavour"": ""Wasabi"", ""texture"": ""Crunchy"", ""brandName"": ""Cornitos"", ""netWeight"": ""150 g"", ""packetSize"": ""Single-Use"", ""properties"": [""source of fiber"", ""cholesterol free"", ""source of protein""], ""productType"": ""Snacks"", ""seasonalUse"": ""Anytime Snack"", ""suitableFor"": ""Vegan"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Green Peas"", ""packagingType"": ""Resealable"", ""productOrigin"": ""India"", ""specialFeature"": ""N/A"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""Active Individuals"", ""caloriesPerServing"": ""118""}",Sweets/Snacks,coated green peas wasabi rams,coated green peas wasabi rams | sweets snacks,Cornitos,"Sweets, Snacks",Sweets,20
66c5dcd3-020e-45d8-8cb1-ccbfabe36e09,CORNITOS Taco Shells 4 Inches Spinach X 10 Baked And Fried 800 Grams,"{""tags"": [""Taco Shells"", ""Baked Snacks"", ""Crispy Snacks"", ""Vegetarian""], ""color"": ""Green"", ""scent"": ""Savory"", ""flavour"": null, ""texture"": ""Crispy"", ""category"": ""Sweets/Snacks"", ""brandName"": ""CORNITOS"", ""netWeight"": ""800 g"", ""shelfLife"": null, ""packetSize"": ""Multi-Use"", ""brandOrigin"": null, ""productType"": ""Taco Shells"", ""seasonalUse"": ""Year-Round"", ""dietaryClaim"": null, ""packQuantity"": ""10 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""Spinach"", ""packagingType"": ""Box"", ""certifications"": null, ""specialFeature"": ""Baked, Fried"", ""applicationMethod"": ""Ready to Use"", ""servingSuggestion"": ""Tacos"", ""targetDemographic"": ""General"", ""storageTemperature"": null}",Sweets/Snacks,taco shells spinach x baked and fried rams,taco shells spinach x baked and fried rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,39
67012702-7191-484d-b82e-7a234434d9e2,CORNITOS Taco Shells 4 Inches Beetroot X 10 Baked And Fried 800 Grams,"{""tags"": [""Beetroot"", ""Snacks"", ""Healthy Snack"", ""Crispy"", ""Taco Shells""], ""origin"": ""India"", ""flavour"": ""Beetroot"", ""texture"": ""Crispy"", ""category"": ""Sweets/Snacks"", ""brandName"": ""CORNITOS"", ""netWeight"": ""800 g"", ""shelfLife"": ""Long Shelf Life"", ""packetSize"": ""Multi-Use"", ""productType"": ""Taco Shells"", ""seasonalUse"": ""Any Season"", ""packQuantity"": ""10 Each"", ""priceSegment"": ""Affordable"", ""productShape"": ""Taco Shell"", ""cookingMethod"": ""Ready to Eat"", ""keyIngredient"": ""Beetroot"", ""packagingType"": ""Box"", ""certifications"": ""FSSAI"", ""specialFeature"": ""Baked and Fried"", ""dietaryPreference"": ""Vegetarian"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""All Ages""}",Sweets/Snacks,taco shells beetroot x baked and fried rams,taco shells beetroot x baked and fried rams | sweets snacks,CORNITOS,"Sweets, Snacks",Sweets,39
67079e50-1c92-44ef-98e1-8638bfdea3ac,CORNITOS Mango Chunky Salsa 330g 330 Grams,"{""tags"": [""mango salsa"", ""gluten free"", ""chunky salsa"", ""dipping sauce"", ""snack""], ""scent"": ""Fruity"", ""texture"": ""Chunky"", ""calories"": ""79 kcal per 100g"", ""packSize"": ""N/A"", ""brandName"": ""CORNITOS"", ""netWeight"": ""330 Grams"", ""bestBefore"": ""N/A"", ""dietaryTag"": ""Gluten Free"", ""packetSize"": ""Single-Use"", ""properties"": [""suitable for vegetarians""], ""ingredients"": ""Tomato, Onion, Mango"", ""productType"": ""Salsa"", ""seasonalUse"": ""All-Year"", ""priceSegment"": ""Affordable"", ""packagingType"": ""Jar"", ""productOrigin"": ""India"", ""usageOccasion"": ""Snacking"", ""certifications"": ""N/A"", ""primaryFlavour"": ""Mango"", ""spicinessLevel"": ""Mild"", ""applicationMethod"": ""Dipping"", ""targetDemographic"": ""All Ages""}",Desserts/Desserts Sauces/Toppings,mango chunky salsa,mango chunky salsa | desserts desserts sauces toppings,CORNITOS,"Desserts, Desserts Sauces, Toppings",Desserts,6
6a000950-d938-4f38-a3a8-6982ae081a8e,CORNITOS Cheese Dip Jalapeno X 12 Spread 3600 Grams,"{""tags"": [""Cornitos"", ""Cheese Dip"", ""Jalapeno"", ""Spread"", ""Condiment"", ""3600 Grams""], ""texture"": ""Creamy"", ""packSize"": ""Pack of 12"", ""brandName"": ""Cornitos"", ""netWeight"": ""3600 Grams"", ""shelfLife"": ""Long"", ""packetSize"": ""Multi-Use"", ""properties"": [""❌ non gmo"", ""❌ gluten free"", ""❌ resealable"", ""recyclable packaging"", ""❌ organic certification""], ""productType"": ""Dip"", ""seasonalUse"": ""All Year"", ""priceSegment"": ""N/A"", ""containerType"": null, ""cuisineOrUsage"": null, ""flavourProfile"": ""Cheese"", ""mainIngredient"": ""Jalapeno"", ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Spread"", ""dietaryAttributes"": null, ""targetDemographic"": ""General""}",Sauces/Spreads/Dips/Condiments,cheese dip jalapeno x spread,cheese dip jalapeno x spread | sauces spreads dips condiments,Cornitos,"Sauces, Spreads, Dips, Condiments",Sauces,4
