brandSKUId,label,facets_jsonb,categoryLabel,normalized_name,core_identity,brand_extracted,categories_parsed,primary_category,cluster_id
0047a5ab-5b95-4996-8557-d8fac814279b,"Haldiram - Kaju Katli, 500 Gram","{""tags"": [""Haldiram"", ""Kaju Katli"", ""Sweets"", ""Indian Desserts"", ""Cashew""], ""color"": ""White"", ""scent"": ""Nutty"", ""shape"": ""Square"", ""flavour"": null, ""texture"": ""Soft"", ""brandName"": ""Haldiram"", ""netWeight"": ""500 g"", ""expiryDate"": ""6 months from manufacturing"", ""packetSize"": ""Multi-Use"", ""productType"": ""Kaju Katli"", ""seasonalUse"": ""Festive"", ""allergenInfo"": ""Contains nuts"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Premium"", ""certification"": ""FSSAI"", ""keyIngredient"": ""Cashew"", ""specialFeature"": null, ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Can be served as dessert"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,kaju katli,kaju katli | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,365
135b8298-7db5-4608-9172-fc350b46bd5c,"Haldiram - Cranberries Cookie, 150 Gram","{""tags"": [""Cranberry"", ""Cookies"", ""Snack"", ""Haldiram"", ""Crunchy""], ""scent"": ""Sweet"", ""origin"": ""India"", ""flavour"": ""Cranberry"", ""texture"": ""Crunchy"", ""brandName"": ""HALDIRAM"", ""netVolume"": null, ""netWeight"": ""150 Grams"", ""snackForm"": ""Cookies"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealable""], ""specialTag"": null, ""seasonalUse"": ""Any Season"", ""priceSegment"": ""Affordable"", ""countUnitEach"": null, ""caloricContent"": ""High"", ""dietPreference"": ""Vegetarian"", ""applicationMethod"": ""Ready to Eat"", ""packagingMaterial"": ""Paperboard"", ""servingSuggestion"": ""Snack or Dessert"", ""targetDemographic"": ""All Ages"", ""ingredientHighlight"": ""Cranberries""}",Sweets/Snacks,cranberries cookie,cranberries cookie | sweets snacks,HALDIRAM,"Sweets, Snacks",Sweets,119
137fb48d-d5b0-4539-8558-967d422e4e49,"Haldiram - Navrattan Namkeen, Rs.5/-","{""tags"": [""snack"", ""namkeen"", ""Haldiram"", ""Indian cuisine"", ""savory"", ""crunchy""], ""color"": ""Mixed"", ""scent"": ""Savory"", ""cuisine"": ""Indian"", ""flavour"": ""N/A"", ""texture"": ""Crunchy"", ""category"": ""Bhujia / Namkeen"", ""occasion"": ""Festive"", ""brandName"": ""Haldiram"", ""netWeight"": ""N/A"", ""promotion"": ""Special Pack for Extra Freshness"", ""packetSize"": ""Single-Use"", ""properties"": [""resealable""], ""productType"": ""Navratan Mixture"", ""seasonalUse"": ""Year-Round"", ""allergenInfo"": ""N/A"", ""priceSegment"": ""Affordable"", ""tasteProfile"": ""Spicy"", ""certification"": ""N/A"", ""iconicFeatures"": ""Traditional Indian Snack"", ""preparationTime"": ""Ready to Eat"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Tea Time Snack"", ""targetDemographic"": ""All Ages"", ""storageInstructions"": ""Cool Dry Place""}",Crunchy Snack,navrattan namkeen,navrattan namkeen | crunchy snack,Haldiram,Crunchy Snack,Crunchy Snack,204
1380358c-7934-4208-828a-7ec474e3499a,"Haldiram - Chatpati Baatein, 820 Gram","{""tags"": [""Haldiram"", ""Chatpati Baatein"", ""Snack"", ""Indian Snacks"", ""Savory"", ""Crunchy""], ""color"": ""Purple"", ""scent"": ""Savory"", ""shape"": ""N/A"", ""taste"": ""Spicy"", ""cuisine"": ""Indian"", ""flavour"": ""N/A"", ""texture"": ""Crunchy"", ""material"": ""Cardboard"", ""brandName"": ""Haldiram"", ""netWeight"": ""820 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""❌ resealability""], ""productType"": ""N/A"", ""seasonalUse"": ""Year-Round"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""N/A"", ""transparency"": ""Opaque"", ""keyIngredient"": ""N/A"", ""certifications"": ""N/A"", ""flavourProfile"": ""Savory"", ""specialFeature"": ""N/A"", ""marketingClaims"": ""N/A"", ""applicationMethod"": ""Ready to Eat"", ""targetDemographic"": ""General Audience""}",Sweets/Snacks,chatpati baatein,chatpati baatein | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,67
138bf2e8-338e-46e2-a5b6-4ebabff8f061,"Haldiram - Nimki Swali, 500 Gram","{""tags"": [""Haldiram"", ""Nimki"", ""Snacks"", ""Sweets"", ""Crunchy"", ""Tea Time""], ""color"": ""Golden Brown"", ""scent"": ""Savory"", ""shape"": ""Round"", ""flavour"": null, ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""netWeight"": ""500 g"", ""shelfLife"": ""6 Months"", ""fatContent"": ""Moderate"", ""packetSize"": ""Multi-Use"", ""spiceLevel"": ""Mild"", ""productType"": ""Nimki"", ""seasonalUse"": ""All Year"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": null, ""usageOccasion"": ""Tea Time"", ""certifications"": null, ""specialFeature"": null, ""applicationMethod"": ""Snack"", ""targetDemographic"": ""General"", ""storageInstructions"": ""Store in a cool dry place""}",Sweets/Snacks,nimki swali,nimki swali | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,218
13a22528-17c8-4a52-86a6-3a404ce2c720,"Haldiram - Pista Burfi, 500 Gram","{""tags"": [""Haldiram"", ""Pista"", ""Burfi"", ""Indian Sweet"", ""Family Pack"", ""Premium""], ""scent"": ""Sweet"", ""cuisine"": ""Indian"", ""flavour"": null, ""texture"": ""Smooth"", ""brandName"": ""Haldiram"", ""netWeight"": ""500 g"", ""packetSize"": ""Family Pack"", ""properties"": [""❌ resealability"", ""brand logo visible""], ""productType"": ""Burfi"", ""seasonalUse"": ""Festive"", ""packQuantity"": ""1 Each"", ""packageShape"": ""Box"", ""priceSegment"": ""Premium"", ""keyIngredient"": ""Pista"", ""marketingClaim"": ""Traditional Indian Sweet"", ""specialFeature"": null, ""packageMaterial"": ""Cardboard"", ""targetDemographic"": ""Universal"", ""dietaryCertification"": ""FSSAI""}",Sweets/Snacks,pista burfi,pista burfi | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,311
145905e0-e614-426d-8f84-26f0e03d67d2,"Haldiram - Gup Shup Peanut, Rs.10/-","{""tags"": [""Haldiram"", ""Gup Shup Peanuts"", ""Crunchy Snack"", ""Affordable"", ""Spicy Coated Peanuts""], ""origin"": ""India"", ""flavour"": ""Classic Salted"", ""texture"": ""Crunchy"", ""useCase"": ""On-The-Go"", ""graphics"": ""Peanuts"", ""brandName"": ""HALDIRAM"", ""netWeight"": ""10 Grams"", ""snackForm"": ""N/A"", ""packetSize"": ""Single-Use"", ""properties"": [""brand logo visible"", ""country of origin label""], ""specialTag"": null, ""colorScheme"": ""Red"", ""seasonalUse"": ""N/A"", ""priceSegment"": ""Affordable"", ""countUnitEach"": ""1 Each"", ""resealability"": ""Non-resealable"", ""certifications"": ""N/A"", ""packagingShape"": ""Pouch"", ""spicinessLevel"": ""Medium"", ""dietaryCategory"": ""Vegetarian"", ""marketingClaims"": ""Authentic Taste"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""All Ages"", ""packagingTransparency"": ""Opaque""}",Crunchy Snack,gup shup peanut,gup shup peanut | crunchy snack,HALDIRAM,Crunchy Snack,Crunchy Snack,199
14824336-aeb4-4b83-9569-271136ffc44a,"Haldiram - Festive Delight, 920 Gram","{""tags"": [""Haldiram"", ""Festive Delight"", ""Sweets"", ""Snacks"", ""Indian Sweets""], ""scent"": ""N/A"", ""flavour"": ""N/A"", ""texture"": ""N/A"", ""category"": ""Sweets/Snacks"", ""brandName"": ""Haldiram"", ""netWeight"": ""920 g"", ""packetSize"": ""Multi-Use"", ""allergyInfo"": ""N/A"", ""productType"": ""N/A"", ""seasonalUse"": ""Festive"", ""distributors"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Premium"", ""keyIngredient"": ""N/A"", ""packagingType"": ""Box"", ""certifications"": ""N/A"", ""specialFeature"": ""N/A"", ""countryOfOrigin"": ""N/A"", ""applicationMethod"": ""N/A"", ""servingSuggestion"": ""N/A"", ""targetDemographic"": ""General"", ""storageInstructions"": ""N/A""}",Sweets/Snacks,festive delight,festive delight | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,316
14a0afa3-ab5c-48c7-b5be-b0920eabb0a7,"Haldiram - Gulab Jamun (Lamba), 1 Kg","{""tags"": [""Gulab Jamun"", ""Indian Sweets"", ""Dessert"", ""Haldiram"", ""Festive Treat""], ""scent"": ""Sweet"", ""flavour"": ""N/A"", ""texture"": ""Soft"", ""brandName"": ""Haldiram"", ""netWeight"": ""1 Kg"", ""shelfLife"": ""6 Months"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ has artificial flavors"", ""suitable for vegetarians"", ""❌ resealability""], ""productType"": ""Gulab Jamun"", ""seasonalUse"": ""Festivals"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""sugarContent"": ""High"", ""keyIngredient"": ""N/A"", ""specialFeature"": ""N/A"", ""countryOfOrigin"": ""India"", ""quantityPerPack"": ""12 Pieces"", ""applicationMethod"": ""Ready to Eat"", ""packagingMaterial"": ""Plastic"", ""targetDemographic"": ""General Audience"", ""visibleCertifications"": ""FSSAI""}",Sweets/Snacks,gulab jamun lamba,gulab jamun lamba | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,111
14cd630d-49de-4e5f-939d-10f350072785,"Haldiram - Cherishc Oated Almonds Blueberry, 100 Gram","{""tags"": [""Haldiram"", ""Almonds"", ""Candy"", ""Blueberry"", ""Snacks"", ""Premium"", ""Healthy Snack""], ""color"": ""Purple"", ""scent"": ""Nutty"", ""texture"": ""Crunchy"", ""mainType"": ""Candy"", ""brandName"": ""Haldiram"", ""netLitres"": null, ""netVolume"": null, ""netWeight"": ""100 Grams"", ""shelfLife"": ""6 Months"", ""unitCount"": null, ""packetSize"": ""Single-Use"", ""resealable"": null, ""seasonalUse"": ""Year-Round"", ""occasionType"": null, ""priceSegment"": ""Premium"", ""certifications"": ""Organic"", ""cocoaPercentage"": null, ""marketingClaims"": ""Natural Ingredients"", ""applicationMethod"": ""Snack"", ""packagingMaterial"": ""Cardboard"", ""specialAttributes"": null, ""targetDemographic"": ""General"", ""additionalFlavours"": null, ""flavourOrIngredient"": ""Blueberry""}",Confectionery/Chocolates,cherishc oated almonds blueberry,cherishc oated almonds blueberry | confectionery chocolates,Haldiram,"Confectionery, Chocolates",Confectionery,-1
151e311a-553d-4d9e-afd7-e49959675022,Haldiram - Bhujia Namkeen Rs.5/-,"{""tags"": [""snack"", ""Haldiram"", ""namkeen"", ""Bhujia"", ""crispy"", ""spicy""], ""scent"": ""Savory"", ""flavour"": ""Spicy"", ""texture"": ""Crispy"", ""brandName"": ""Haldiram"", ""netWeight"": ""5 g"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ healthy choice""], ""brandOrigin"": ""India"", ""crunchLevel"": ""High"", ""cuisineType"": ""Indian"", ""ingredients"": ""Besan, Spices, Edible Oils"", ""productType"": ""Bhujia"", ""seasonalUse"": ""Anytime Snack"", ""servingSize"": ""Single Pack"", ""packFeatures"": ""Resealable"", ""priceSegment"": ""Affordable"", ""packagingType"": ""Plastic"", ""certifications"": ""FSSAI Approved"", ""colorVariation"": ""Golden"", ""marketingClaims"": ""Authentic Taste"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""General"", ""allergenInformation"": ""May contain nuts""}",Sweets/Snacks,bhujia namkeen,bhujia namkeen | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,-1
156521e5-0372-4311-a47a-8887d6ac7fa3,NAVRATTAN 85 GM,"{""tags"": [""Snack"", ""Crunchy"", ""Mixture"", ""Savory""], ""scent"": ""Savory"", ""flavour"": null, ""texture"": ""Crunchy"", ""brandName"": ""HALDIRAM"", ""netVolume"": null, ""netWeight"": ""85 GM"", ""shelfLife"": ""6 Months"", ""snackForm"": ""Mixture"", ""packetSize"": ""Single-Use"", ""properties"": [""vegan"", ""❌ nut free"", ""❌ organic"", ""❌ gluten free""], ""specialTag"": null, ""seasonalUse"": ""Anytime Snack"", ""priceSegment"": ""Affordable"", ""countUnitEach"": null, ""packagingType"": ""Resealable Pack"", ""certifications"": ""FSSAI Approved"", ""applicationMethod"": ""Ready to Eat"", ""dietaryCompliance"": ""Vegetarian"", ""targetDemographic"": ""All Ages"", ""storageInstructions"": ""Store in a cool, dry place""}",Crunchy Snack,navrattan,navrattan | crunchy snack,HALDIRAM,Crunchy Snack,Crunchy Snack,206
157f26d0-b378-4a4d-8ca0-236b8500dba4,"Haldiram - Milk Choco-Coated Almonds, 100 Gram","{""tags"": [""Choco-Coated"", ""Almonds"", ""Snack"", ""Gift""], ""scent"": ""Sweet"", ""texture"": ""Smooth"", ""foodType"": ""Vegetarian"", ""mainType"": ""Candy"", ""brandName"": ""Haldiram"", ""netLitres"": null, ""netVolume"": null, ""netWeight"": ""100 Grams"", ""unitCount"": null, ""packetSize"": ""Single-Use"", ""properties"": [""❌ resealable""], ""seasonalUse"": ""Year-Round"", ""occasionType"": ""Gift Pack"", ""priceSegment"": ""Affordable"", ""packagingType"": ""Box"", ""certifications"": null, ""cocoaPercentage"": null, ""productionMethod"": ""Traditional"", ""applicationMethod"": ""Ready to Eat"", ""nutritionalClaims"": ""Source of Protein"", ""packagingMaterial"": ""Cardboard"", ""specialAttributes"": null, ""targetDemographic"": ""All Ages"", ""flavourOrIngredient"": ""Chocolate"", ""storageInstructions"": ""Store in a cool, dry place""}",Confectionery/Chocolates,milk choco coated almonds,milk choco coated almonds | confectionery chocolates,Haldiram,"Confectionery, Chocolates",Confectionery,230
15a014f2-d79d-4c9f-b713-480fd953ee03,"Haldiram - Sweet & Spicy, 930 Gram","{""tags"": [""snack"", ""sweet_and_spicy"", ""Haldiram"", ""crunchy"", ""ready_to_eat""], ""scent"": ""Savory"", ""flavour"": ""Sweet & Spicy"", ""texture"": ""Crunchy"", ""dietType"": ""N/A"", ""brandName"": ""Haldiram"", ""netWeight"": ""930 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""resealability""], ""productType"": ""N/A"", ""seasonalUse"": ""Anytime"", ""specialDiet"": ""N/A"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""N/A"", ""specialFeature"": ""N/A"", ""countryOfOrigin"": ""India"", ""additionalFlavors"": ""Spicy"", ""applicationMethod"": ""Ready to Eat"", ""mainFlavorProfile"": ""Sweet"", ""packagingMaterial"": ""Cardboard"", ""servingSuggestion"": ""Snack"", ""targetDemographic"": ""General""}",Sweets/Snacks,sweet spicy,sweet spicy | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,92
15a3131d-870d-429c-9a5a-c7ce9b8249ee,"Haldiram - Mewa Bites, 550 Gram","{""tags"": [""Haldiram"", ""Mewa Bites"", ""Indian Sweets"", ""Snack"", ""Festive Treat""], ""scent"": ""Sweet"", ""flavour"": null, ""texture"": ""Soft"", ""brandName"": ""Haldiram"", ""netWeight"": ""550 g"", ""packetSize"": ""Multi-Use"", ""properties"": [""contains nuts"", ""❌ suitable for vegans"", ""suitable for vegetarians""], ""productType"": ""Mewa Bites"", ""seasonalUse"": ""Festive"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""certification"": ""FSSAI Approved"", ""keyIngredient"": null, ""packagingType"": ""Box"", ""specialFeature"": null, ""countryOfOrigin"": ""India"", ""applicationMethod"": ""Ready to Eat"", ""servingSuggestion"": ""Snack or Dessert"", ""targetDemographic"": ""All Ages"", ""caloricValuePer100g"": ""300 kcal"", ""storageInstructions"": ""Store in a cool, dry place""}",Sweets/Snacks,mewa bites,mewa bites | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,293
15a9cc9b-d5e1-4674-8468-b4cd85d89007,"Haldiram - Chatpati Baatein Gift (Soya Sticks, Cornflake Mixture Panchrattan Bhujia), Pack Of 5, 750 Gram","{""tags"": [""Haldiram"", ""Snacks"", ""Soya Sticks"", ""Cornflake Mixture"", ""Panchrattan Bhujia"", ""Gift Pack"", ""Crunchy""], ""scent"": null, ""flavour"": null, ""texture"": ""Crunchy"", ""brandName"": ""Haldiram"", ""netWeight"": ""750 g"", ""packetSize"": ""Family Pack"", ""productType"": [""Mixture"", ""Bhujia"", ""Soya Sticks""], ""seasonalUse"": ""Any Season"", ""packQuantity"": ""5 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": [""Soya"", ""Cornflake""], ""packagingType"": ""Metal Tin"", ""specialFeature"": ""Gift Pack"", ""applicationMethod"": ""Ready to Eat"", ""targetDemographic"": ""All Ages""}",Sweets/Snacks,chatpati baatein gift soya sticks cornflake mixture panchrattan bhujia of,chatpati baatein gift soya sticks cornflake mixture panchrattan bhujia of | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,-1
15db39a0-b71e-4139-b309-b9b8cc79b594,"Haldiram - Exotic Collection, 600 Gram","{""tags"": [""Haldiram"", ""Exotic Collection"", ""Gift Pack""], ""scent"": null, ""flavour"": null, ""texture"": null, ""category"": ""Sweets/Snacks"", ""brandName"": ""Haldiram"", ""netWeight"": ""600 g"", ""packetSize"": ""Multi-Use"", ""productType"": null, ""seasonalUse"": null, ""priceSegment"": ""Premium"", ""keyIngredient"": null, ""packagingShape"": ""Rectangular"", ""specialFeature"": null, ""applicationMethod"": null, ""packagingMaterial"": ""Box"", ""targetDemographic"": null}",Sweets/Snacks,exotic collection,exotic collection | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,85
15efccad-a266-4d2c-a144-314609451627,"Haldiram - Anti Oxidents Seeds, 35 Gram","{""tags"": [""Haldiram"", ""Anti-Oxidants"", ""Nuts"", ""Healthy Snack"", ""Seeds""], ""type"": ""Nuts & Seeds"", ""scent"": ""Nutty"", ""goodFor"": ""Healthier snacking"", ""texture"": ""Crunchy"", ""benefits"": ""Rich in antioxidants, High in protein"", ""packSize"": null, ""netWeight"": ""35 Grams"", ""packetSize"": ""Single-Use"", ""seasonalUse"": ""Year-round"", ""priceSegment"": ""Affordable"", ""productBrand"": ""Haldiram"", ""sourceRegion"": null, ""varietyGrade"": null, ""certifications"": ""Contains no artificial preservatives"", ""countryOfOrigin"": ""India"", ""flavorSeasoning"": null, ""preparationType"": null, ""applicationMethod"": ""Snack"", ""containsAllergens"": ""Nuts"", ""dietaryPreference"": ""Vegetarian"", ""servingSuggestion"": ""Snack on its own or add to salads"", ""targetDemographic"": ""Health-conscious consumers"", ""storageInstructions"": ""Store in a cool, dry place""}",Dry Fruits/Seeds,anti oxidents seeds,anti oxidents seeds | dry fruits seeds,Haldiram,"Dry Fruits, Seeds",Dry Fruits,-1
15f84d01-9193-43aa-bba3-ac5a1b508924,"Haldiram - Chana Cracker Heeng Jeera, Rs.10/-","{""tags"": [""Crunchy Snack"", ""Haldiram"", ""Chana Cracker"", ""Affordable""], ""scent"": ""Savory"", ""vegan"": ""N/A"", ""flavour"": ""N/A"", ""texture"": ""Crunchy"", ""brandName"": ""HALDIRAM"", ""netVolume"": ""N/A"", ""netWeight"": ""N/A"", ""snackForm"": ""Chana Cracker"", ""glutenFree"": ""N/A"", ""packetSize"": ""Single-Use"", ""properties"": [""❌ imported"", ""❌ resealable""], ""specialTag"": ""N/A"", ""seasonalUse"": ""Anytime"", ""allergenInfo"": ""N/A"", ""priceSegment"": ""Affordable"", ""countUnitEach"": ""N/A"", ""productOrigin"": ""India"", ""caloricContent"": ""N/A"", ""applicationMethod"": ""Snacking"", ""packagingMaterial"": ""Plastic"", ""servingSuggestion"": ""Direct Consumption"", ""targetDemographic"": ""General""}",Crunchy Snack,chana cracker heeng jeera,chana cracker heeng jeera | crunchy snack,HALDIRAM,Crunchy Snack,Crunchy Snack,183
1603318e-ba90-4953-9de5-785e4c505791,"Haldiram - Cherish Whole Wheat Lavash, 150 Gram","{""tags"": [""whole wheat"", ""lavash"", ""flatbread"", ""healthy"", ""snack""], ""color"": ""Brown"", ""scent"": ""Wheat"", ""shape"": ""Flat"", ""texture"": ""Crispy"", ""mainType"": ""Bread"", ""packType"": ""Bag"", ""brandName"": ""Haldiram"", ""dietClaim"": ""N/A"", ""netVolume"": ""N/A"", ""netWeight"": ""150 g"", ""packCount"": ""1 Each"", ""packetSize"": ""Single-Use"", ""brandOrigin"": ""India"", ""netWeightKg"": ""0.15 kg"", ""seasonalUse"": ""N/A"", ""priceSegment"": ""Affordable"", ""certifications"": ""FSSAI"", ""nutritionalInfo"": ""N/A"", ""applicationMethod"": ""N/A"", ""servingSuggestion"": ""N/A"", ""targetDemographic"": ""N/A"", ""storageInstructions"": ""Store in a cool place"", ""sustainabilityClaim"": ""N/A"", ""primaryFlavourOrIngredient"": ""Whole Wheat""}",Bread/Bakery Products,cherish whole wheat lavash,cherish whole wheat lavash | bread bakery products,Haldiram,"Bread, Bakery Products",Bread,56
16113558-d9e8-45ab-b150-f5ec4bc9a321,"Haldiram - Hazelnut Milk Chocolate Bar, 100 Gram","{""tags"": [""hazelnut"", ""chocolate"", ""snack"", ""Haldiram""], ""color"": ""Brown"", ""scent"": ""Chocolate"", ""shape"": ""Bar"", ""texture"": ""Smooth"", ""mainType"": ""Chocolate Bar"", ""brandName"": ""Haldiram"", ""netLitres"": null, ""netVolume"": null, ""netWeight"": ""100 Grams"", ""unitCount"": null, ""packetSize"": ""Single-Use"", ""seasonalUse"": ""Year-Round"", ""occasionType"": null, ""priceSegment"": ""Affordable"", ""tasteProfile"": ""Sweet"", ""packagingType"": ""Wrapper"", ""certifications"": null, ""cocoaPercentage"": null, ""marketingClaims"": null, ""nutritionalInfo"": null, ""applicationMethod"": ""Snack"", ""specialAttributes"": null, ""targetDemographic"": ""Adults"", ""flavourOrIngredient"": ""Hazelnut""}",Confectionery/Chocolates,hazelnut milk chocolate bar,hazelnut milk chocolate bar | confectionery chocolates,Haldiram,"Confectionery, Chocolates",Confectionery,231
1618967a-b94e-4137-ac85-b2e9039cdcb1,"Haldiram - Gulab Jamun, 500 Gram","{""tags"": [""Haldiram"", ""Gulab Jamun"", ""Sweets"", ""Indian Sweets"", ""Dessert""], ""scent"": ""Sweet"", ""flavour"": ""N/A"", ""texture"": ""Soft"", ""brandName"": ""Haldiram"", ""netWeight"": ""500 g"", ""packetSize"": ""Single-Use"", ""properties"": [""suitable for vegetarians""], ""cuisineType"": ""Indian"", ""productType"": ""Gulab Jamun"", ""seasonalUse"": ""Festivals"", ""packQuantity"": ""1 Each"", ""priceSegment"": ""Affordable"", ""keyIngredient"": ""N/A"", ""packagingType"": ""Box"", ""certifications"": ""N/A"", ""specialFeature"": ""N/A"", ""applicationMethod"": ""Ready to Eat"", ""targetDemographic"": ""General"", ""servingSuggestions"": ""Dessert"", ""storageInstructions"": ""Store in a cool, dry place"", ""dietaryRecommendation"": ""N/A""}",Sweets/Snacks,gulab jamun,gulab jamun | sweets snacks,Haldiram,"Sweets, Snacks",Sweets,110
161fc1e4-c767-4c63-a88a-eb3e1219c5f4,"Haldiram - Brown Bread, 400 Gram","{""tags"": [""Haldiram"", ""Brown Bread"", ""Whole Wheat"", ""Bakery Products"", ""Healthy Snacks""], ""color"": ""Brown"", ""scent"": ""Bready"", ""texture"": ""Soft"", ""bakeType"": ""Standard"", ""mainType"": ""Bread"", ""packType"": ""Bag"", ""brandName"": ""Haldiram"", ""dietClaim"": ""N/A"", ""netVolume"": ""N/A"", ""netWeight"": ""400 g"", ""packCount"": ""1 Each"", ""packetSize"": ""Single-Use"", ""netWeightKg"": ""0.4 kg"", ""productForm"": ""Sliced"", ""seasonalUse"": ""N/A"", ""priceSegment"": ""Affordable"", ""qualityClaim"": ""Freshly Baked"", ""usageOccasion"": ""Breakfast"", ""certifications"": ""FSSAI"", ""ingredientDetail"": ""Refined Wheat Flour, Yeast, Salt, Sugar, etc."", ""applicationMethod"": ""Toasting"", ""targetDemographic"": ""General Consumers"", ""storageInstruction"": ""Keep in a cool, dry place"", ""primaryFlavourOrIngredient"": ""Whole Wheat""}",Bread/Bakery Products,brown bread,brown bread | bread bakery products,Haldiram,"Bread, Bakery Products",Bread,-1
